age,age_cat,sex,race,priors_count,days_b_screening_arrest,c_charge_degree,is_recid,is_violent_recid,two_year_recid,length_of_stay,label
61,Greater than 45,Male,Caucasian,0,0,M,0,0,0,2,0
47,Greater than 45,Male,African-American,0,1,M,1,0,1,0,0
27,25 - 45,Male,African-American,1,1,M,0,0,0,0,0
28,25 - 45,Male,Caucasian,0,1,F,1,0,1,1,0
31,25 - 45,Female,Caucasian,1,1,M,1,0,1,10,0
26,25 - 45,Male,Caucasian,9,0,M,1,1,1,1,0
53,Greater than 45,Male,African-American,2,1,F,1,0,1,7,0
26,25 - 45,Male,African-American,1,1,F,1,0,1,22,0
25,25 - 45,Male,African-American,2,23,F,0,0,0,18,0
23,Less than 25,Male,Other,5,1,M,1,1,1,32,1
21,Less than 25,Female,African-American,4,1,M,1,0,1,0,1
23,Less than 25,Male,African-American,1,0,M,0,0,0,2,0
30,25 - 45,Male,Other,3,1,M,0,0,0,0,0
45,Greater than 45,Female,African-American,2,1,F,0,0,0,11,0
27,25 - 45,Male,African-American,2,1,M,1,0,1,9,0
57,Greater than 45,Male,African-American,6,370,M,1,0,1,76,1
44,25 - 45,Male,Caucasian,8,231,F,1,0,1,2,0
26,25 - 45,Female,African-American,0,1,M,0,0,0,0,0
21,Less than 25,Male,Caucasian,0,1,F,1,1,1,7,1
63,Greater than 45,Male,African-American,1,1,F,0,0,0,0,0
62,Greater than 45,Female,Caucasian,0,1,M,0,0,0,3,0
48,Greater than 45,Male,Caucasian,0,1,F,0,0,0,27,0
53,Greater than 45,Male,African-American,1,1,M,0,0,0,0,0
62,Greater than 45,Male,African-American,3,1,M,1,0,1,1,0
28,25 - 45,Male,African-American,5,1,F,0,0,0,136,1
56,Greater than 45,Male,Caucasian,1,0,F,0,0,0,1,0
35,25 - 45,Male,Hispanic,2,8,F,0,0,0,8,0
56,Greater than 45,Female,Hispanic,2,1,M,1,0,1,49,0
22,Less than 25,Male,African-American,2,1,F,1,0,1,1,1
26,25 - 45,Male,African-American,5,1,F,1,0,1,36,1
35,25 - 45,Male,African-American,4,0,M,0,0,0,1,0
22,Less than 25,Male,African-American,1,1,F,1,0,1,15,0
60,Greater than 45,Male,Caucasian,3,1,M,0,0,0,0,0
37,25 - 45,Female,African-American,7,1,F,0,0,0,1,0
32,25 - 45,Female,African-American,0,0,F,0,0,0,0,0
33,25 - 45,Female,African-American,3,1,F,1,0,1,9,0
38,25 - 45,Male,Other,2,0,F,1,0,1,0,0
53,Greater than 45,Male,Caucasian,0,1,M,0,0,0,1,0
32,25 - 45,Male,Caucasian,0,1,M,0,0,0,0,0
26,25 - 45,Male,Caucasian,0,1,M,0,0,0,0,0
61,Greater than 45,Male,Caucasian,0,1,M,0,0,0,2,0
21,Less than 25,Male,African-American,0,1,M,0,0,0,0,1
69,Greater than 45,Male,African-American,22,1,M,0,0,0,1,0
26,25 - 45,Male,African-American,0,0,M,0,0,0,0,0
30,25 - 45,Male,African-American,9,1,F,1,1,1,196,1
21,Less than 25,Male,Caucasian,1,5,F,0,0,0,0,0
41,25 - 45,Male,Caucasian,0,0,M,0,0,0,0,0
45,Greater than 45,Male,African-American,0,1,F,1,0,1,0,0
31,25 - 45,Male,African-American,10,1,F,1,0,1,1,0
22,Less than 25,Male,Caucasian,0,2,F,0,0,0,1,0
54,Greater than 45,Female,Caucasian,0,0,F,1,1,1,20,0
50,Greater than 45,Male,Caucasian,2,1,M,1,1,1,0,0
50,Greater than 45,Female,African-American,5,1,F,0,0,0,0,0
37,25 - 45,Male,Other,11,1,F,0,0,0,1,0
21,Less than 25,Female,African-American,0,1,F,1,0,1,1,1
23,Less than 25,Male,Hispanic,6,1,M,1,0,1,5,1
30,25 - 45,Male,Caucasian,0,1,F,1,0,1,0,0
53,Greater than 45,Male,Caucasian,2,32,F,0,0,0,17,0
30,25 - 45,Male,African-American,11,1,F,1,0,1,2,1
26,25 - 45,Male,Caucasian,5,0,M,0,0,0,0,0
30,25 - 45,Female,African-American,1,62,F,1,0,1,8,1
59,Greater than 45,Female,African-American,0,1,M,0,0,0,0,0
29,25 - 45,Male,African-American,13,1,F,1,0,1,1,1
67,Greater than 45,Male,Hispanic,0,3,F,0,0,0,0,0
30,25 - 45,Male,Caucasian,13,2,F,1,0,1,33,1
25,25 - 45,Male,African-American,5,1,M,1,0,1,0,0
45,Greater than 45,Male,Hispanic,8,1,F,0,0,0,1,0
35,25 - 45,Male,Caucasian,4,1,M,0,0,0,0,0
22,Less than 25,Male,African-American,0,0,F,1,0,0,1,0
41,25 - 45,Male,African-American,8,0,F,1,0,1,2,0
46,Greater than 45,Male,Asian,3,1,F,1,0,1,59,0
27,25 - 45,Male,Other,0,1,M,0,0,0,1,0
37,25 - 45,Female,African-American,13,1,F,1,0,0,1,0
22,Less than 25,Male,African-American,0,1,F,1,0,1,13,0
19,Less than 25,Male,African-American,0,1,F,1,0,1,0,0
45,Greater than 45,Male,Caucasian,2,1,M,0,0,0,0,0
33,25 - 45,Female,African-American,5,1,F,1,0,1,0,1
52,Greater than 45,Male,African-American,7,1,F,1,0,0,181,0
21,Less than 25,Female,African-American,0,1,F,0,0,0,1,0
43,25 - 45,Male,African-American,6,0,M,1,0,1,0,1
33,25 - 45,Male,Caucasian,3,1,F,0,0,0,1,0
26,25 - 45,Male,African-American,3,1,F,1,1,1,3,1
37,25 - 45,Male,Caucasian,0,1,M,0,0,0,1,0
38,25 - 45,Male,African-American,1,8,F,1,0,1,7,0
35,25 - 45,Male,Hispanic,1,1,M,1,0,1,0,0
27,25 - 45,Male,African-American,1,1,F,1,0,1,0,0
40,25 - 45,Male,Other,1,0,F,0,0,0,0,0
21,Less than 25,Male,African-American,1,2,F,0,0,0,0,0
38,25 - 45,Male,Caucasian,3,1,F,1,0,1,1,1
37,25 - 45,Male,Caucasian,0,1,M,0,0,0,0,0
24,Less than 25,Male,Hispanic,1,78,M,0,0,0,1,0
44,25 - 45,Male,Caucasian,0,1,F,0,0,0,1,0
30,25 - 45,Male,African-American,0,1,F,0,0,0,1,0
40,25 - 45,Male,Hispanic,0,0,F,0,0,0,0,0
49,Greater than 45,Male,Caucasian,1,22,F,0,0,0,1,0
67,Greater than 45,Male,Caucasian,0,0,M,0,0,0,0,0
59,Greater than 45,Male,African-American,14,1,F,1,0,1,33,1
21,Less than 25,Male,African-American,1,1,F,1,0,1,1,1
31,25 - 45,Male,Caucasian,6,1,M,0,0,0,10,1
50,Greater than 45,Female,Caucasian,2,1,F,1,0,1,0,0
30,25 - 45,Male,African-American,7,1,F,0,0,0,0,0
28,25 - 45,Male,Caucasian,1,1,M,0,0,0,0,0
48,Greater than 45,Male,African-American,7,1,F,1,0,1,2,1
55,Greater than 45,Male,Caucasian,0,1,M,0,0,0,0,0
24,Less than 25,Female,Caucasian,1,1,F,0,0,0,0,0
42,25 - 45,Male,Caucasian,0,1,M,0,0,0,2,0
34,25 - 45,Male,African-American,0,0,M,1,0,1,29,1
43,25 - 45,Male,African-American,4,0,M,1,1,1,0,0
44,25 - 45,Male,African-American,0,0,F,0,0,0,42,0
25,25 - 45,Male,Caucasian,0,256,M,0,0,0,0,1
29,25 - 45,Male,Hispanic,17,0,F,1,0,1,2,0
25,25 - 45,Male,Caucasian,2,1,F,1,0,1,0,0
32,25 - 45,Female,African-American,0,1,M,1,0,1,1,0
96,Greater than 45,Male,Hispanic,2,3,F,1,0,1,0,0
35,25 - 45,Male,African-American,10,232,M,1,0,1,0,0
29,25 - 45,Male,Hispanic,0,1,M,0,0,0,1,0
27,25 - 45,Male,Hispanic,8,1,F,1,0,1,1,0
41,25 - 45,Male,Hispanic,2,132,F,0,0,0,128,0
31,25 - 45,Male,Hispanic,0,3,M,0,0,0,0,0
24,Less than 25,Male,African-American,1,1,F,1,0,1,0,0
34,25 - 45,Male,African-American,0,0,F,1,0,1,241,1
48,Greater than 45,Male,African-American,2,0,F,1,0,1,1,0
41,25 - 45,Male,African-American,1,1,F,0,0,0,2,0
26,25 - 45,Male,African-American,12,1,M,1,0,1,10,1
42,25 - 45,Male,African-American,0,0,F,1,0,1,7,0
29,25 - 45,Male,African-American,0,1,M,0,0,0,42,0
26,25 - 45,Male,Caucasian,0,1,M,0,0,0,1,0
27,25 - 45,Female,African-American,1,0,F,0,0,0,44,0
35,25 - 45,Male,Caucasian,4,1,M,0,0,0,31,0
54,Greater than 45,Male,Caucasian,1,1,F,0,0,0,0,0
24,Less than 25,Male,African-American,3,155,M,1,0,1,1,1
20,Less than 25,Male,African-American,0,1,F,0,0,0,0,0
27,25 - 45,Male,Caucasian,0,3,F,0,0,0,1,0
21,Less than 25,Male,African-American,1,1,F,0,0,0,1,1
27,25 - 45,Male,Caucasian,7,1,M,1,0,1,2,1
34,25 - 45,Male,African-American,11,1,F,1,0,1,1,1
27,25 - 45,Male,Caucasian,4,42,F,0,0,0,41,1
54,Greater than 45,Male,African-American,0,1,M,0,0,0,1,0
29,25 - 45,Male,Other,2,1,F,1,0,1,1,0
39,25 - 45,Male,African-American,1,6,F,0,0,0,4,0
22,Less than 25,Female,Caucasian,2,1,F,0,0,0,0,1
33,25 - 45,Female,Caucasian,0,2,M,0,0,0,0,0
25,25 - 45,Female,African-American,2,210,F,1,0,1,408,1
40,25 - 45,Female,Hispanic,7,19,F,1,0,1,6,0
35,25 - 45,Female,African-American,0,1,M,0,0,0,0,0
28,25 - 45,Male,Hispanic,0,0,M,1,0,1,2,0
53,Greater than 45,Male,African-American,0,3,M,0,0,0,0,0
28,25 - 45,Male,Caucasian,2,1,M,0,0,0,13,0
26,25 - 45,Male,African-American,0,1,F,0,0,0,0,1
30,25 - 45,Male,African-American,1,1040,F,1,0,0,17,0
31,25 - 45,Male,African-American,3,0,F,0,0,0,0,0
24,Less than 25,Male,Caucasian,3,1,M,1,0,1,1,1
45,Greater than 45,Male,Caucasian,19,1,F,1,0,1,1,0
33,25 - 45,Male,Hispanic,1,0,M,0,0,0,0,0
28,25 - 45,Male,African-American,1,0,F,0,0,0,0,1
45,Greater than 45,Female,Caucasian,1,1,F,1,0,1,1,0
22,Less than 25,Female,African-American,1,1,M,0,0,0,0,0
33,25 - 45,Male,Caucasian,3,19,F,1,0,1,14,1
23,Less than 25,Male,Caucasian,4,0,F,1,1,1,1,0
36,25 - 45,Male,African-American,6,1,F,0,0,0,84,0
22,Less than 25,Male,African-American,0,1,F,0,0,0,0,0
45,Greater than 45,Male,Caucasian,1,1,M,0,0,0,0,0
28,25 - 45,Male,African-American,2,0,F,1,0,1,1,0
37,25 - 45,Male,African-American,3,1,M,1,0,0,0,0
52,Greater than 45,Female,Caucasian,0,1,M,0,0,0,0,0
26,25 - 45,Male,Caucasian,0,0,F,1,0,0,1,0
28,25 - 45,Male,Caucasian,4,1,F,1,0,1,3,0
33,25 - 45,Female,Caucasian,2,1,F,0,0,0,14,0
23,Less than 25,Male,Caucasian,3,1,F,1,0,1,41,0
31,25 - 45,Male,Caucasian,3,1,M,1,0,1,0,0
55,Greater than 45,Female,Caucasian,0,1,M,0,0,0,1,0
24,Less than 25,Male,Caucasian,3,0,F,1,0,1,1,0
37,25 - 45,Male,African-American,2,0,M,0,0,0,0,0
41,25 - 45,Male,African-American,0,0,F,0,0,0,177,0
26,25 - 45,Male,Caucasian,0,1,M,0,0,0,0,0
41,25 - 45,Male,African-American,13,1,F,0,0,0,2,0
33,25 - 45,Male,African-American,6,1,F,0,0,0,0,0
47,Greater than 45,Male,Hispanic,0,1,M,1,0,1,3,0
23,Less than 25,Male,African-American,0,1,F,0,0,0,1,0
27,25 - 45,Male,Caucasian,1,1,F,0,0,0,1,0
24,Less than 25,Male,Caucasian,0,0,F,1,1,1,36,0
23,Less than 25,Male,Other,2,1,M,0,0,0,0,1
30,25 - 45,Male,African-American,10,0,F,0,0,0,93,1
55,Greater than 45,Male,Caucasian,1,0,F,0,0,0,0,0
26,25 - 45,Male,African-American,13,0,M,1,0,1,7,1
41,25 - 45,Female,African-American,6,65,M,0,0,0,0,0
35,25 - 45,Male,African-American,0,0,F,0,0,0,0,0
26,25 - 45,Male,African-American,4,73,F,1,0,1,73,0
20,Less than 25,Male,African-American,1,22,M,0,0,0,0,0
24,Less than 25,Male,Caucasian,3,1,M,1,0,1,8,1
31,25 - 45,Male,African-American,8,1,M,1,1,1,3,1
22,Less than 25,Male,African-American,2,1,F,0,0,0,0,1
55,Greater than 45,Male,African-American,0,1,F,1,0,1,1,0
33,25 - 45,Male,Caucasian,7,1,F,1,1,1,0,1
44,25 - 45,Male,Caucasian,6,1,F,1,1,1,270,0
41,25 - 45,Male,African-American,25,1,F,1,1,1,185,1
56,Greater than 45,Male,African-American,9,0,M,0,0,0,0,1
21,Less than 25,Male,African-American,1,10,F,0,0,0,2,0
36,25 - 45,Male,African-American,1,550,F,1,0,1,219,0
48,Greater than 45,Female,Caucasian,1,0,M,0,0,0,0,0
27,25 - 45,Male,Caucasian,6,117,F,1,0,1,3,0
56,Greater than 45,Male,Caucasian,7,1,F,1,0,1,194,0
39,25 - 45,Male,Caucasian,2,26,M,0,0,0,2,0
31,25 - 45,Male,Hispanic,0,1,F,0,0,0,1,0
25,25 - 45,Female,Caucasian,0,1,F,0,0,0,0,0
51,Greater than 45,Male,Caucasian,1,83,F,0,0,0,2,0
28,25 - 45,Female,African-American,3,16,F,0,0,0,16,0
30,25 - 45,Male,African-American,0,1,F,1,1,1,0,0
19,Less than 25,Female,African-American,0,1,M,1,1,1,1,1
20,Less than 25,Male,African-American,0,1,M,1,0,1,1,0
57,Greater than 45,Male,Caucasian,0,1,F,0,0,0,4,0
51,Greater than 45,Male,African-American,8,1,M,1,0,1,0,0
27,25 - 45,Male,African-American,5,0,F,1,0,1,3,0
26,25 - 45,Male,African-American,0,1,F,0,0,0,0,0
23,Less than 25,Male,Caucasian,3,1,M,1,0,1,35,1
35,25 - 45,Male,African-American,14,1,M,1,0,1,0,1
41,25 - 45,Female,Caucasian,1,1,M,0,0,0,0,0
37,25 - 45,Male,African-American,5,29,F,0,0,0,0,0
48,Greater than 45,Male,African-American,0,0,F,0,0,0,2,0
21,Less than 25,Male,African-American,0,1,F,0,0,0,2,1
19,Less than 25,Male,African-American,3,74,F,1,0,1,273,1
21,Less than 25,Male,African-American,1,31,F,1,0,1,30,0
29,25 - 45,Male,Hispanic,1,1,M,0,0,0,0,0
52,Greater than 45,Male,African-American,1,21,M,0,0,0,9,0
23,Less than 25,Male,African-American,5,256,F,1,0,1,1,1
22,Less than 25,Male,African-American,0,1,F,1,0,1,0,0
19,Less than 25,Male,African-American,1,40,F,1,1,1,35,1
41,25 - 45,Male,Caucasian,1,1,F,1,0,1,1,0
25,25 - 45,Female,Caucasian,1,1,M,1,0,1,0,0
54,Greater than 45,Male,African-American,0,0,M,1,1,1,0,0
25,25 - 45,Male,African-American,13,8,F,1,0,1,36,1
30,25 - 45,Female,Caucasian,0,1,M,1,0,1,0,0
40,25 - 45,Female,Caucasian,4,1,F,1,0,0,2,0
22,Less than 25,Male,African-American,0,0,F,0,0,0,11,1
50,Greater than 45,Male,Caucasian,10,1,F,0,0,0,0,0
35,25 - 45,Male,Caucasian,2,0,M,1,0,0,0,0
28,25 - 45,Male,Caucasian,7,1,F,1,0,1,1,1
21,Less than 25,Male,African-American,0,1,F,0,0,0,2,1
38,25 - 45,Female,Other,6,34,F,1,0,1,26,0
27,25 - 45,Male,Caucasian,0,1,F,0,0,0,4,0
22,Less than 25,Male,African-American,0,0,F,1,0,1,1,0
38,25 - 45,Female,Hispanic,20,1,F,1,1,1,1,1
32,25 - 45,Male,African-American,26,32,F,1,0,1,1,1
32,25 - 45,Male,Caucasian,0,0,F,0,0,0,7,0
59,Greater than 45,Male,Caucasian,0,1,F,0,0,0,1,0
30,25 - 45,Male,Caucasian,19,57,F,1,0,1,82,1
20,Less than 25,Male,Other,0,1,M,1,0,1,0,0
59,Greater than 45,Male,Caucasian,0,0,F,0,0,0,0,0
44,25 - 45,Female,Caucasian,1,3,F,1,0,1,1,0
26,25 - 45,Male,African-American,9,1,M,1,0,1,1,1
30,25 - 45,Male,African-American,9,1,F,1,0,1,1,0
35,25 - 45,Female,Caucasian,2,1,F,0,0,0,0,0
25,25 - 45,Male,African-American,3,0,M,1,0,1,0,1
44,25 - 45,Male,Hispanic,0,2,M,0,0,0,1,0
40,25 - 45,Male,African-American,7,129,F,0,0,0,35,1
31,25 - 45,Female,African-American,0,2,M,1,1,1,1,0
32,25 - 45,Female,African-American,0,1,F,0,0,0,0,0
37,25 - 45,Male,African-American,22,1,F,1,0,1,81,1
22,Less than 25,Male,Caucasian,2,1,F,0,0,0,1,0
38,25 - 45,Male,African-American,8,1,M,1,0,1,9,0
34,25 - 45,Male,Caucasian,2,1,F,0,0,0,2,0
30,25 - 45,Male,African-American,7,1,F,0,0,0,1,0
38,25 - 45,Female,Caucasian,0,1,F,1,0,1,1,0
36,25 - 45,Male,African-American,10,1,F,1,0,1,32,1
46,Greater than 45,Male,Other,0,0,F,0,0,0,0,0
22,Less than 25,Male,Native American,0,1,M,1,0,1,0,0
35,25 - 45,Male,Caucasian,2,0,F,1,1,1,0,0
35,25 - 45,Male,African-American,0,1,F,0,0,0,0,0
20,Less than 25,Male,Other,1,1,F,1,0,1,1,0
30,25 - 45,Female,African-American,9,1,F,1,1,1,243,1
34,25 - 45,Male,African-American,16,1,F,1,0,1,1,1
31,25 - 45,Male,Caucasian,3,19,F,1,0,1,1,0
32,25 - 45,Male,Hispanic,0,1,M,1,0,1,1,0
31,25 - 45,Male,Caucasian,4,0,F,1,1,1,1,1
22,Less than 25,Male,Caucasian,2,1,F,1,0,1,11,1
31,25 - 45,Male,Hispanic,0,1,F,0,0,0,80,1
36,25 - 45,Male,African-American,5,1,M,1,1,1,1,0
39,25 - 45,Male,African-American,2,1,M,0,0,0,47,0
51,Greater than 45,Male,African-American,9,1,F,1,0,1,35,1
35,25 - 45,Male,African-American,7,1,F,1,0,1,1,0
30,25 - 45,Male,African-American,1,213,F,1,0,1,0,1
35,25 - 45,Male,Hispanic,0,1,F,0,0,0,1,0
23,Less than 25,Male,Hispanic,0,1,F,1,0,1,0,0
43,25 - 45,Male,Caucasian,3,54,M,1,0,1,30,0
37,25 - 45,Male,African-American,0,1,M,0,0,0,2,0
25,25 - 45,Male,African-American,3,0,M,0,0,0,7,0
33,25 - 45,Male,Hispanic,8,165,F,1,0,1,1,1
27,25 - 45,Female,African-American,0,1,F,0,0,0,0,0
47,Greater than 45,Male,Caucasian,2,25,M,0,0,0,1,0
46,Greater than 45,Male,African-American,12,1,M,0,0,0,2,0
27,25 - 45,Male,Caucasian,0,1,F,0,0,0,0,0
34,25 - 45,Male,African-American,0,1,F,1,1,1,2,1
30,25 - 45,Male,African-American,4,163,M,1,1,1,1,1
25,25 - 45,Male,Caucasian,0,1,M,0,0,0,0,0
26,25 - 45,Male,African-American,5,1,M,0,0,0,1,0
25,25 - 45,Male,African-American,1,18,F,1,0,1,0,0
60,Greater than 45,Male,African-American,9,1,F,0,0,0,0,1
49,Greater than 45,Male,Other,0,1,M,1,1,1,1,0
30,25 - 45,Male,African-American,12,0,F,1,0,1,1,1
21,Less than 25,Male,African-American,0,3,F,0,0,0,0,0
25,25 - 45,Male,African-American,4,1,F,1,0,1,0,1
53,Greater than 45,Male,Caucasian,1,283,F,0,0,0,32,0
21,Less than 25,Male,African-American,0,16,F,1,1,1,30,0
29,25 - 45,Male,Hispanic,1,2,M,0,0,0,0,1
29,25 - 45,Male,African-American,4,26,M,0,0,0,0,0
21,Less than 25,Male,Hispanic,0,0,M,0,0,0,0,0
24,Less than 25,Female,African-American,2,569,M,1,1,1,7,1
53,Greater than 45,Male,Other,4,1,M,1,0,1,0,0
51,Greater than 45,Male,Caucasian,2,0,F,0,0,0,22,0
29,25 - 45,Male,African-American,1,0,M,0,0,0,0,0
24,Less than 25,Female,Other,0,0,F,0,0,0,0,0
24,Less than 25,Male,Other,2,1,F,1,0,1,241,1
37,25 - 45,Male,Hispanic,5,1,F,0,0,0,1,0
20,Less than 25,Male,Caucasian,0,1,F,1,0,1,0,1
54,Greater than 45,Female,Hispanic,2,1,M,0,0,0,0,0
51,Greater than 45,Female,Caucasian,14,1,F,0,0,0,0,1
53,Greater than 45,Male,Caucasian,1,21,F,0,0,0,21,0
31,25 - 45,Male,African-American,2,1,F,0,0,0,0,0
25,25 - 45,Male,African-American,5,1,F,0,0,0,35,1
38,25 - 45,Male,Hispanic,0,0,M,0,0,0,1,0
22,Less than 25,Male,African-American,3,0,F,1,1,1,319,1
21,Less than 25,Male,African-American,1,1,F,1,0,0,13,1
21,Less than 25,Male,Caucasian,1,1,F,1,0,1,5,0
27,25 - 45,Male,African-American,6,1,M,1,0,1,0,1
28,25 - 45,Male,African-American,14,29,M,1,1,1,20,1
49,Greater than 45,Male,African-American,6,1,M,1,0,1,0,0
52,Greater than 45,Male,African-American,7,1,F,1,0,1,3,1
25,25 - 45,Male,African-American,1,1,M,0,0,0,1,0
56,Greater than 45,Male,Caucasian,2,4,F,0,0,0,2,0
34,25 - 45,Male,African-American,22,29,F,0,0,0,1,1
35,25 - 45,Male,Hispanic,7,0,F,0,0,0,1,1
23,Less than 25,Male,African-American,1,27,M,1,0,1,1,0
22,Less than 25,Male,Caucasian,0,3,F,0,0,0,1,0
23,Less than 25,Male,African-American,0,1,F,1,1,1,2,1
30,25 - 45,Male,African-American,4,1,M,0,0,0,54,1
42,25 - 45,Male,African-American,1,0,M,1,1,1,6,0
50,Greater than 45,Male,African-American,24,0,M,1,1,1,32,1
54,Greater than 45,Male,Caucasian,12,58,F,1,0,1,5,1
37,25 - 45,Male,Other,4,1,M,1,0,1,2,0
37,25 - 45,Male,African-American,0,1,F,0,0,0,0,1
23,Less than 25,Male,African-American,1,0,F,0,0,0,0,0
41,25 - 45,Male,Caucasian,0,1,F,0,0,0,1,0
50,Greater than 45,Male,African-American,5,29,F,0,0,0,31,0
41,25 - 45,Male,Hispanic,19,1,F,1,1,1,42,1
26,25 - 45,Male,African-American,2,1,F,1,0,1,4,0
40,25 - 45,Male,Other,8,1,F,1,1,1,40,1
23,Less than 25,Male,African-American,2,1,F,1,0,1,6,1
55,Greater than 45,Male,Caucasian,1,1,F,1,0,1,33,0
24,Less than 25,Male,African-American,0,1,F,1,0,1,1,0
33,25 - 45,Male,Caucasian,5,1,M,1,0,1,1,0
23,Less than 25,Male,Caucasian,0,1,F,0,0,0,1,0
37,25 - 45,Male,African-American,1,3,M,1,0,1,0,1
64,Greater than 45,Female,Other,0,1,F,0,0,0,0,0
51,Greater than 45,Male,Caucasian,0,1,M,0,0,0,0,0
40,25 - 45,Male,Other,4,1,F,1,0,1,15,0
43,25 - 45,Male,Caucasian,1,1,F,0,0,0,0,0
35,25 - 45,Female,African-American,3,0,M,1,1,1,0,0
22,Less than 25,Male,Hispanic,1,1,F,1,0,1,1,0
29,25 - 45,Male,African-American,2,0,F,0,0,0,160,1
57,Greater than 45,Male,Caucasian,0,3,M,0,0,0,1,0
20,Less than 25,Male,African-American,1,0,M,1,0,1,0,0
37,25 - 45,Male,Caucasian,1,203,M,1,1,1,1,0
23,Less than 25,Female,Other,0,1,M,0,0,0,0,0
23,Less than 25,Male,African-American,3,1,F,1,0,1,91,1
36,25 - 45,Male,Caucasian,9,0,M,1,0,1,1,0
55,Greater than 45,Male,Caucasian,1,3,M,0,0,0,0,0
53,Greater than 45,Male,African-American,18,1,M,1,0,1,41,1
21,Less than 25,Male,African-American,1,1,F,1,0,1,0,1
27,25 - 45,Male,African-American,3,1,M,1,0,1,12,0
28,25 - 45,Male,African-American,6,1,F,1,1,1,2,1
26,25 - 45,Male,Caucasian,1,1,F,1,0,1,0,0
25,25 - 45,Male,Caucasian,1,1,F,0,0,0,1,0
66,Greater than 45,Male,Caucasian,0,1,F,0,0,0,1,0
28,25 - 45,Male,African-American,3,0,M,0,0,0,0,0
21,Less than 25,Male,African-American,0,523,F,1,0,1,117,0
24,Less than 25,Male,African-American,0,2,M,0,0,0,0,0
60,Greater than 45,Male,Caucasian,18,26,M,1,0,1,3,0
37,25 - 45,Male,African-American,2,1,F,1,0,1,0,0
23,Less than 25,Male,African-American,2,1,M,1,0,1,0,1
73,Greater than 45,Male,Caucasian,0,1,M,0,0,0,1,0
44,25 - 45,Male,African-American,0,1,F,0,0,0,2,0
42,25 - 45,Male,Hispanic,0,0,M,0,0,0,4,0
40,25 - 45,Male,African-American,6,1,F,0,0,0,1,1
28,25 - 45,Female,African-American,0,391,F,1,0,1,6,1
21,Less than 25,Male,Hispanic,0,0,F,0,0,0,7,1
56,Greater than 45,Male,Caucasian,0,2,M,1,1,1,0,0
42,25 - 45,Male,African-American,3,1,F,0,0,0,1,0
32,25 - 45,Male,Caucasian,11,149,F,1,0,1,314,1
50,Greater than 45,Male,Caucasian,1,1,F,0,0,0,1,0
34,25 - 45,Male,Caucasian,0,1,M,0,0,0,1,0
47,Greater than 45,Male,African-American,1,1,M,1,1,1,2,0
58,Greater than 45,Male,Caucasian,3,1,F,0,0,0,2,0
48,Greater than 45,Male,Caucasian,3,7,F,0,0,0,0,0
20,Less than 25,Female,Caucasian,0,2,F,1,1,0,0,0
53,Greater than 45,Female,African-American,10,1,F,1,0,1,4,0
29,25 - 45,Male,African-American,0,1,F,0,0,0,1,1
38,25 - 45,Male,Other,1,1,M,0,0,0,0,0
43,25 - 45,Female,Caucasian,0,0,M,0,0,0,0,0
35,25 - 45,Male,African-American,1,1,M,0,0,0,0,1
25,25 - 45,Male,Hispanic,2,1,M,1,1,1,1,0
53,Greater than 45,Male,Caucasian,1,1,M,1,0,1,4,0
22,Less than 25,Male,Caucasian,0,1,M,0,0,0,0,1
32,25 - 45,Female,Hispanic,1,11,M,0,0,0,10,0
26,25 - 45,Male,Caucasian,9,1,M,1,1,1,1,1
48,Greater than 45,Female,Other,0,1,F,0,0,0,1,0
23,Less than 25,Male,African-American,4,1,F,1,0,1,0,1
71,Greater than 45,Male,Caucasian,1,28,M,0,0,0,3,0
61,Greater than 45,Female,Caucasian,0,1,M,0,0,0,0,0
22,Less than 25,Female,Caucasian,2,22,M,0,0,0,0,0
29,25 - 45,Male,African-American,1,82,M,1,1,1,37,0
54,Greater than 45,Female,Caucasian,1,22,M,0,0,0,0,0
24,Less than 25,Male,Caucasian,6,1,F,0,0,0,1,1
28,25 - 45,Female,Caucasian,0,1,F,0,0,0,1,0
25,25 - 45,Female,Caucasian,2,0,F,0,0,0,181,1
22,Less than 25,Female,African-American,1,28,F,0,0,0,13,0
24,Less than 25,Male,African-American,2,0,F,1,0,1,1,0
35,25 - 45,Male,African-American,0,1,F,0,0,0,1,0
21,Less than 25,Male,African-American,0,1,F,0,0,0,1,0
49,Greater than 45,Male,Caucasian,1,0,M,0,0,0,4,0
26,25 - 45,Male,African-American,6,1,F,1,0,1,2,1
30,25 - 45,Male,African-American,7,1,F,1,0,1,38,1
32,25 - 45,Male,Hispanic,1,1,M,1,0,1,0,0
30,25 - 45,Male,African-American,5,1,F,1,0,1,180,0
21,Less than 25,Male,African-American,1,40,F,0,0,0,12,0
64,Greater than 45,Male,Caucasian,8,1,F,0,0,0,0,0
26,25 - 45,Female,African-American,1,35,F,0,0,0,44,0
45,Greater than 45,Female,Caucasian,7,1,F,1,0,1,0,0
37,25 - 45,Male,African-American,3,1,M,0,0,0,1,0
34,25 - 45,Female,African-American,1,1,F,1,1,1,116,1
60,Greater than 45,Male,Hispanic,4,15,F,0,0,0,6,0
58,Greater than 45,Male,Caucasian,0,1,M,0,0,0,0,0
27,25 - 45,Male,Caucasian,0,1,F,0,0,0,0,0
30,25 - 45,Male,African-American,0,0,M,1,0,1,0,0
25,25 - 45,Male,African-American,0,0,M,0,0,0,0,0
